"Blqstud40","I’ll keep this short and sweet for the last three years I’ve been playing Pokémon go when I would entertain myself by catching various Pokémon which I believe should be available in all areas of the world not just specific locations because that’s why the spoofing starts in the first place we don’t have access to get the Pokémon that are really considered rare because they are not poured into the United States now if you want to make gameplay better for your people open up Pokémon To wear all Pokémon are available everywhere and I mean even the ones that don’t belong to this country should be allowed to be Spond at some point in time where you don’t have to use illegal means or extra apps to spoof the other places you’ve created a game with limitations and then you charge for the opportunity to play the game by wanting certain items and then you make it even harder to catch a Pokémon that you really want","-","1","Poor treatment of Niantic game players for Pokémon go who are playing legitimate games",3524745535,"https://itunes.apple.com/us/reviews/id469843840",1.99.1,0
"Gary41101","This is a fantastic multi generational game!","+","5","Wonderful family game",3524729198,"https://itunes.apple.com/us/reviews/id303032819",1.99.1,0
"Arsh_j","It shows that I need 0 candies and 0 stardust to teach my Pokémon a new attack. I taught 3 of my special Pokémon and lost candies.. come on niantic!","-","1","Bug",3524728144,"https://itunes.apple.com/us/reviews/id671848271",1.99.1,0
"Booboo22115","I love Pokémon Go. But I don’t think it’s fair for ONLY the highest level trainers can do PVP battles. I think Niantic should give everyone no matter what level trainer they are a chance to battle(like every other Pokémon game I’ve played). But other than that I love it. Please be fair on this one","-","3","Unfair new update",3524680856,"https://itunes.apple.com/us/reviews/id504480342",1.99.1,0
"Kinky_42O_Krissy","3086 0165 4941","-","3","Trainer code",3524675856,"https://itunes.apple.com/us/reviews/id101013994",1.99.1,1
"cojack03","I’m excited to see the social connectivity finally come to light. The trading and now PvP battling is awesome. These features alone have made the game way better. I'm still hoping to see a little more track ability return to the game. I do think that the warning messages have become a bit annoying.","+","5","Great addition to the Pokémon universe!",3524675015,"https://itunes.apple.com/us/reviews/id21598630",1.99.1,0
"Digidelat","This game is really fun","+","5","Game",3524667209,"https://itunes.apple.com/us/reviews/id704696807",1.99.1,0
"Arachnaphobea","God stop with the 3 times a week updates it’s time consuming and annoying to constantly do. If you’re fixing bugs please just find all of them before you realize you might have missed one.","-","3","These Updates",3524647681,"https://itunes.apple.com/us/reviews/id564694304",1.99.1,0
"Ash1039482","I love this whole game with the raids and stuff but I don’t know how to do the "battle code" it’s still good but yeah","+","5","Please tell where the battle code thing is",3524645324,"https://itunes.apple.com/us/reviews/id948658711",1.99.1,0
"The fresh one1","Great game.  It just takes to long to level up","+","5","Pokémon",3524625808,"https://itunes.apple.com/us/reviews/id136904493",1.99.1,0
"brinkalator","This game is great. I still some thing like the original gameboy game had. But  it really is a great game! Some catching glitches  but I haven’t had any other problems .","+","5","Amazing",3524622060,"https://itunes.apple.com/us/reviews/id276631947",1.99.1,0
"長大要變土豪","As titled.","-","1","No GPS after update",3524605736,"https://itunes.apple.com/us/reviews/id654233589",1.99.1,0
"luigilord🤨","This game is the best I play it every day","+","5","Best",3524599784,"https://itunes.apple.com/us/reviews/id948653648",1.99.1,0
"stevmister","My phone updated to new version. PVP add on and know I can’t feed candys to Pokémon. Please fix.","-","1","Yesterday’s update",3524573186,"https://itunes.apple.com/us/reviews/id572225177",1.99.1,0
"Inshane20","This game is very creative and I love how updates are always being added! I cannot WAIT for Unova! Niantic is very persistent in making this game better and better! I hope that this can become even better later on!","+","5","Amazing game!",3524569822,"https://itunes.apple.com/us/reviews/id533922853",1.99.1,0
"Rico512","5508 5422 8905","+","5","Add me",3524566555,"https://itunes.apple.com/us/reviews/id449229377",1.99.1,1
"Canman365","Bro pika pika nuts dog.... fine asl","+","4","Pikachu",3524556735,"https://itunes.apple.com/us/reviews/id238032890",1.99.1,0
"sydbearchum","Rad game  but if freezes on me a lot. (When I catch Pokémon.) Weather is often wrong. (Changes suddenly even though the weather has not changed.) Location sensor can be wonky. It also lags a bit aka slow. It crashes on me too (when I complete missions  trying to catch the Pokémon it gives me as a prize  and often when I first open the game it crashes when I click on my character to access my friends list. So I then have to reopen the app.) I have an iPhone 6S. It also MAKES me update it to play it again. I don’t care about the new clothes  skins  etc. I should be able to choose when I want to update the game. It should not force me to update in order to play. This game can be a bit frustrating.","-","3","Rad but(!)...",3524555940,"https://itunes.apple.com/us/reviews/id440058194",1.99.1,0
"fuckinbobbyflay","I’ve had Pokémon at a certain combat power level for months  I stop playing the game religiously for several weeks due to work  and half my Pokémon cps changed! That shouldn’t be possible! This game has gotten less and less fun as time has gone on. I should have guessed it would come down to this  I just wish I hadn’t wasted money on the game when I had a feeling the game wasn’t going to be around much longer. All the new updates and features won’t keep people playing. If the Pokémon they have aren’t going to keep their stats","-","2","Unhappy trainer",3524555545,"https://itunes.apple.com/us/reviews/id40433532",1.99.1,0
"MrArghhh","Kept it off for over 18 months now.  Pokémon Go got me moving ip and down the hills i call home!","+","5","Lost 70 lbs and never gained a lb back",3524550000,"https://itunes.apple.com/us/reviews/id121944331",1.99.1,0
"Rocksolid881","Love the game and how they often put out updates to improve it","+","5","Love it",3524548144,"https://itunes.apple.com/us/reviews/id181410857",1.99.1,0
"kid386","Forced update while trying to use a ex raid pass. And now I can’t get use my ex raid pass.","-","1","Issue with updating",3524539373,"https://itunes.apple.com/us/reviews/id948646124",1.99.1,0
"is kinda gay","Is kinda gay","-","1","Gay",3524526501,"https://itunes.apple.com/us/reviews/id485133622",1.99.1,1
"litttleneko","There to many updates I know there are bugs and more Pokémon that needs to be added can’t you do it every other month","-","2","Updates",3524522604,"https://itunes.apple.com/us/reviews/id946184899",1.99.1,0
"hero69069","This is a phony update. There’s no such thing as a battle code because nothing is showing up. You’re suppose to go to nearby then click battles to get code but guess what. A big fat NOTHING. congrats you guys out did yourselves!","-","1","New Update: Player Battles",3524517026,"https://itunes.apple.com/us/reviews/id406681065",1.99.1,0
"Topucoco","Pokémon go got me to actually lose some weight I think and this game is just fun in general  like you can get amazingly cool looking Pokémon like Entei and others. I love your guys app I think it’s awesome just please don’t stop making more Pokémon  after all I’m still trying to fill the Pokédex and “ Can you guys please try to put Topucoco in the game?” I think that’s how you spell it but i don’t know I love this game. Keep up the AMAZING WORK with this amazing game plz. Well that’s all I really wanted to say  and thanks if you actually read this.😁😁","+","5","Pokémon go is awesome!!!!!!",3524516854,"https://itunes.apple.com/us/reviews/id532880299",1.99.1,0
"Synnix_","This game is amazing  it’s a great time killer while I’m moving around at work and around town! It’s gotten me moving more and more each day I’ve played it in search of some of my favorite Pokémon I grew up with.","+","5","Blast to the past",3524512406,"https://itunes.apple.com/us/reviews/id948642829",1.99.1,0
"Ymm212","Ridiculous bugs with every update.","-","1","Bugs",3524511338,"https://itunes.apple.com/us/reviews/id508724918",1.99.1,0
"OreoRaven","I have been playing Pokémon Go since it came out and I love it! I was so excited to see the new update for trainer battles pop up  I downloaded it immediately! Thing is  I do not see a Battle tab or a place for a Battle Code.  I even reinstalled the game and nothing. My husband is having the same problem.","+","5","No Battle Code?",3524507754,"https://itunes.apple.com/us/reviews/id790038293",1.99.1,0
"KLb1620","I’m super sick of these constant forced updates. You have to be on WiFi to update. Though the point of the game is to be outside  thus generally away from WiFi. So the gym you came to battle or the walk you’re going on isn’t possible until you find someplace to connect. It’s obnoxious  and I’m over it.","-","1","Constant forced updates",3524484693,"https://itunes.apple.com/us/reviews/id41399818",1.99.1,0
"Jaybomb79","I’ve played since the beginning. Although  I’ve taken some breaks  Pokémon Go is always evolving. For the past few months they have kept my interest by adding events and enriching the game. I hope Niantic is in it for the long haul  because I know I am","+","5","Time tested",3524483234,"https://itunes.apple.com/us/reviews/id541895799",1.99.1,0
"jafetzzzzzz","Even though I’m eight years it’s fun how. I got the app because I didn’t know that it was only for nine years  was by my sister telling me and she didn’t say anything about only for nine year olds","+","5","Pokémon!",3524473905,"https://itunes.apple.com/us/reviews/id104601981",1.99.1,0
"ToMMy_Rog","I don’t have the new battle options available in this updated version. Please fix!!!","-","2","New battle options not available",3524457723,"https://itunes.apple.com/us/reviews/id118235320",1.99.1,0
"lady leadfoot","Done the update to battle friends  was going to try it out and the update didn’t change anything  can’t battle anyone  even if they are right beside me","-","2","Battles",3524454543,"https://itunes.apple.com/us/reviews/id589206325",1.99.1,0
