"panglima romeo","Sy sangat berpuas hati dan sangat gembira Best terbaikk","+","5","Candy Crush",3496930185,"https://itunes.apple.com/us/reviews/id933965215",1
"BeaW93","Very addictive game lol","+","5","Love it",3496892654,"https://itunes.apple.com/us/reviews/id937503385",0
"Fishbit1","I’ve been playing a long time and in the last week noticed that they are now giving less for what they are charging for boosters. Instead of earning 60 bars you can only earn 30 before it maxes out. Debating on quitting.","-","2","Candy crush money grab",3496892168,"https://itunes.apple.com/us/reviews/id26596389",0
"maryl60103","Keeps me playing. Like it so far","+","4","Fun and consistent",3496887434,"https://itunes.apple.com/us/reviews/id604169988",0
"NoMoreSweetTreats","It started with never ever hitting the Jackpot on the wheel  think you could put something else in there that we would actually be able to land on occasionally?!? Now the prices have increased so dramatically  WHY?!? Wasn’t this one of the highest yielding profit games before the increase? That wasn’t enough? Now you have to gouge? GREEDY  GREEDY  GREEDY!!!! Ba-hum-bug to Candy Crush Saga!!!","-","1","So disgusted",3496589638,"https://itunes.apple.com/us/reviews/id200458831",0
"iceska8ter11","Love this game!","+","5","Great!",3496197234,"https://itunes.apple.com/us/reviews/id42063817",0
"Nappy1776","Never boring.  I play for hours","+","5","Mimi",3496075311,"https://itunes.apple.com/us/reviews/id428287160",0
"Tiny 208022","Love it","+","5","Its it",3496012508,"https://itunes.apple.com/us/reviews/id368071981",0
"hfjdjsmdncksj","Fun","+","5","Fun",3495454784,"https://itunes.apple.com/us/reviews/id945008464",0
"Ali593","Great game","+","5","Awsome as candy",3494961326,"https://itunes.apple.com/us/reviews/id333866652",0
"Ernie771965","The game has helped me with my memory","+","5","Great game",3494831258,"https://itunes.apple.com/us/reviews/id915208036",0
"gbt-lines","It’s an addictive game!!","+","4","Awesome",3494765468,"https://itunes.apple.com/us/reviews/id561815246",0
"Chancy y","I live it !","+","4","Great game",3494594591,"https://itunes.apple.com/us/reviews/id480753576",0
"ashrenar","Love it","+","5","👍",3494537745,"https://itunes.apple.com/us/reviews/id944894282",0
"Jdksvsksvaiawvkaabka","496 only gives me 12 moves. Is that actually possible to do?","-","3","496",3494469061,"https://itunes.apple.com/us/reviews/id20548610",0
"Bbbgfhbvf","Fun game","+","5","Awesome",3494456971,"https://itunes.apple.com/us/reviews/id398262645",0
"London's nana","I enjoy using candy crush to relax.","+","4","Fun and strategic",3494395346,"https://itunes.apple.com/us/reviews/id329801829",0
"Swampy is the game","Great game","+","5","Love it",3494308501,"https://itunes.apple.com/us/reviews/id46266663",0
"chadalan","It’s a great way to heel your boredom","+","4","Candy crush",3494207092,"https://itunes.apple.com/us/reviews/id42793601",0
"Alex(:$$$","i like it","+","5","good game",3494140830,"https://itunes.apple.com/us/reviews/id245960274",0
"tootall98","Much better with the newer boosters.  Didn’t really enjoy having to play the same level 25 times to get through.","+","4","Fun game.",3494089180,"https://itunes.apple.com/us/reviews/id250959205",0
"Amazing so far23","Only con about this   is that it has too many “next” pop ups","+","4",".",3493997844,"https://itunes.apple.com/us/reviews/id523992027",0
"Chloe vandenbosch 💘😍💙😳","The game is very fun  but I find that some of the levels are ridiculous.","+","4","Fun and addictive",3493700789,"https://itunes.apple.com/us/reviews/id297867693",0
"Robinls2010","Love playing the game.","+","5","Awesome",3493607931,"https://itunes.apple.com/us/reviews/id144957572",0
"deedeedone!","I needed a reason to stop playing this game as it was taking up way too much time and money. This price increase makes all the candy crush games not worth playing. I am going to not only stop buying gold bars  but will delete the games from all of my devices. Thanks king  for helping me kick the habit! 😖","-","1","Price increase",3493594209,"https://itunes.apple.com/us/reviews/id822007022",0
"oepcvpcapmr","😩","+","5","Obsessed",3493537042,"https://itunes.apple.com/us/reviews/id345825022",0
"jazzy382","New update charges MORE MONEY for the bonuses!!!! Deleting the app!  You LOST a loyal player.  You already were getting a couple hundred a year to beat the higher levels. VERY SAD THAT MONEY IS THE REASON FOR YOUR UPDATE!!!","-","1","GREED GREED GREED",3493396384,"https://itunes.apple.com/us/reviews/id38142116",0
"nAnCy r321","It is challenging and fun to play.","+","5","Great Fun!",3493372528,"https://itunes.apple.com/us/reviews/id214143408",0
"Hayden4464","Very fun","+","5","Review",3493154917,"https://itunes.apple.com/us/reviews/id396990160",0
"LyssaBabes!","You don’t want to stop !","+","5","Addictive",3493120658,"https://itunes.apple.com/us/reviews/id146170072",0
"Sscheffee","So I have to get through a level with bombs all over the screen. I pass it but next day back at same level. Done this to me twice even though I get three levels past. Going to delete game.","-","2","Frustrating",3493006894,"https://itunes.apple.com/us/reviews/id276050445",0
"Red iiii","This game was one of the best until greed enter king.  You can play for free and advance easily initially but recent doubling and tripling of price for boost have make the game unpleasant to play.  So play for free than delete when money for boost is needed","-","1","In it for the money",3492817766,"https://itunes.apple.com/us/reviews/id479840128",0
"Bob2y","Great game. Keeps my mind working and tries my patience.","+","4","Fun  fun fun",3492679813,"https://itunes.apple.com/us/reviews/id243927697",0
"ballcd2","Come on....why did you change the gold bars accumulated in the piggy bank?  First it was 60 now it is 30. Price the same. What...you aren’t getting enough from the annoying frequent ads?  Why don’t you offer watching ads for Gold bars?  I can often find other games I enjoy that way. Cannot you just let people enjoy the game and sometimes buy gold bars without charging the same for less. 😡","-","1","Gold changes",3492653659,"https://itunes.apple.com/us/reviews/id146742151",0
"Snort2010","best game ever!","+","5","AWESOME",3492523281,"https://itunes.apple.com/us/reviews/id37749883",0
"Ebby H","Great gane","+","5","Awesome! Fun! Relaxing!",3492245106,"https://itunes.apple.com/us/reviews/id256861693",0
"Moll.aaa","I’ve been playing this game for almost two years and in the last two weeks I’ve noticed that all the boosters are not working right like the fish for example when you start a level with the fish booster it will only drop down one fish that you can use in the level that’s not fair it used to drop at least five or more depending on how many moves you have then there’s the color bombs when you start a level with one then make one on the bored you use one on a random color and it automatically destroys all the color bombs that’s not right because nothing has hit the other color bombs on the bored","-","2","Please fix",3491604197,"https://itunes.apple.com/us/reviews/id652752586",0
"Ladyjugsoplenty","I like this game.  Some of the levels are very quick while others take some skill and thought.  After finally being able to conquer level 464  I was put back to the same level.  It is a horrendously difficult level. I’d been stuck for days and the pride of crushing that level but not being credited has turned me off this game.  I’ve emailed support and am hoping they will resolve.","+","4","Level Fid Not Push Properly",3491309410,"https://itunes.apple.com/us/reviews/id474522772",0
"Tickle2490","Can’t quit playing it. Love it","+","5","Addictive",3491167097,"https://itunes.apple.com/us/reviews/id303826400",0
"ThePaluga","I can’t fight!! It won’t let me attack!!","-","2","Battling",3539064952,"https://itunes.apple.com/us/reviews/id950400064",0
"Decim Weaboo","I’ve been playing since it came out  and am very happy with the updates coming out. The ability to have friends and interact with them is great. I love the battle feature as well  but the battling against the trainers is lack luster. I’m level 29  almost 30. I expected a bit of a challenge  but I beat all 3 of them on the first try. I noticed that my highest pokemon  a 2339 cp Omastar  it one shots all of the Candela’s pokemon. I didn’t have quite as easy of a time fighting the others but I still one shot them at the Ultra League. ((I don’t have anything high enough for Masters yet)).","+","4","Really Fun",3539037547,"https://itunes.apple.com/us/reviews/id560296519",0
"Fernandakom","It’s bad. REALLY BAD I have an I Phone 8 Plus and the dang game will never load. When in a battle the game would just break.","-","1","The Battle Feature",3538996100,"https://itunes.apple.com/us/reviews/id870808426",0
"SBpixelBen","This game is cool. I like it","+","4","Cool",3538990012,"https://itunes.apple.com/us/reviews/id787407718",0
"Polishman1990","The game keeps crashing at the worst of times.  This is the third time that the app has crashed while I’m trying to catch a legendary. So  lost raid pass and lost legendary potential. All the driving and time spent for it to crash doesn’t seem worth it any more.","-","1","Stop crashing!",3538914803,"https://itunes.apple.com/us/reviews/id262329035",0
"boy thats 10","I lost survise like instantly and won’t let me do nothing","-","1","Lost it",3538849416,"https://itunes.apple.com/us/reviews/id926291315",0
"twitch.tv/weenis","Great game overall I love how you can trade with people and also how you can battle in a raid and if you win you have the chance to catch an amazing Pokémon   Gotta Catch em’ all","+","4","Pokémon go",3538847740,"https://itunes.apple.com/us/reviews/id242413409",0
"Ivarn 75","Pokémon go is not good me and my dad has been trying but it wasn’t working! So it’s so annoying. 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡","-","1","Just a pain! Just a pain!",3538789218,"https://itunes.apple.com/us/reviews/id250835332",0
"🦖🦕👾😺","I can’t deal with this game it’s so hard because of the login I wanted to check on the game after a long while and I lost EVERYTHING and it makes no sense PLEASE FIX THIS FOR ME","-","2","I can’t it’s so hard",3538772839,"https://itunes.apple.com/us/reviews/id735613003",0
"just a fortnitegoat6","I was trying to catch pickachu but then the game freezes pls fix this","-","3","Pls make less laggy",3538755478,"https://itunes.apple.com/us/reviews/id359105388",0
"Tonaerayye","2877 4155 2468","+","5","Add me",3538748254,"https://itunes.apple.com/us/reviews/id543608859",0
"pqidhxiwhd","Do not play","+","5","Avoid at all cost",3538744439,"https://itunes.apple.com/us/reviews/id86587767",0
"Poose E slayer 101","It’s good and I want to put it 4 and a half because it’s not perfect (yet).","+","5","Great game!",3538656427,"https://itunes.apple.com/us/reviews/id625745343",0
"RupertBuddy","I love the app since the beginning  but the new implementations needs improvement... for example  it’s necessary to add an player online indicator to be able to challenge our friends to battle... It’s impossible to know if some friend from another part of the world is in the game at the time of the challenge. And please  we need more variety of pokemons. It’s getting a little boring with the same all the time.","+","4","Cool but need improvement",3538588377,"https://itunes.apple.com/us/reviews/id293513324",0
